effect_size_(reg_coeff)	pval	cancer_type_gdsc1	Drug_name	fdr	TF	Drug_targets	Drug_id
1.00537285595135	0.00239348672424636	thyroid	NVP-BHG712	0.0178713675410395	EWSR1-FLI1	EPHB4	295
0.519925529331311	0.00214156819085509	thyroid	EX-527	0.0173422984611626	EWSR1-FLI1	SIRT1	341
0.588935802917358	0.00237563200136342	thyroid	Lenalidomide	0.0178713675410395	EWSR1-FLI1	CRBN	1020
0.417099899170297	0.00216778730764533	thyroid	SL 0101-1	0.0173422984611626	EWSR1-FLI1	AURKB, PIM1, PIM3, RSK	1039
1.1232626956949	0.00202598264631541	thyroid	QL-X-138	0.0453820112774651	PAX5	BTK	331
0.835265454731215	0.00192025481667058	thyroid	RO-3306	0.0453820112774651	PAX5	CDK1	1052
1.20513111061834	0.00282182827910713	thyroid	5-Fluorouracil	0.020389984984516	EWSR1-FLI1	Antimetabolite (DNA & RNA)	179
1.20074158420595	0.00386179136177356	thyroid	SB-715992	0.0240289240288133	EWSR1-FLI1	KSP	208
0.589212877595114	0.0036802962961865	thyroid	TL-2-105	0.0235538962955936	EWSR1-FLI1	not defined	211
1.06029702465935	0.00427143248270686	thyroid	Genentech Cpd 10	0.0247520456668449	EWSR1-FLI1	AURKA, AURKB	225
0.871459981672162	0.00434826303109621	thyroid	NG-25	0.0247520456668449	EWSR1-FLI1	MAP4K2, TAK1	260
0.905235152287844	0.00424672932599359	thyroid	I-BET	0.0247520456668449	EWSR1-FLI1	BRD2, BRD3, BRD4	275
0.408513477329283	0.0035599049613528	thyroid	KIN001-260	0.023453491510089	EWSR1-FLI1	IKKB	290
0.605765481267382	0.0030308267656805	thyroid	Y-39983	0.0212157873597635	EWSR1-FLI1	ROCK	309
1.04023246203212	0.00321445024638097	thyroid	Camptothecin	0.0218192986421011	EWSR1-FLI1	TOP1	1003
0.3561669383409	0.00442000815479374	thyroid	Zibotentan, ZD4054	0.0247520456668449	EWSR1-FLI1	Endothelin-1 receptor (EDNRA)	266
0.441416790987732	0.00460830059313202	thyroid	JQ1 (rescreen)	0.0251770568990627	EWSR1-FLI1	BRD2, BRD3, BRD4, BRDT	1218
0.762604495498089	0.00534293733877704	thyroid	KIN001-244	0.0272079154082072	EWSR1-FLI1	PDK1 (PDPK1)	287
1.13512382198292	0.00541715508004713	thyroid	PHA-793887	0.0272079154082072	EWSR1-FLI1	CDK2, CDK5, CDK7	301
0.427926465426245	0.00529418961789447	thyroid	XMD15-27	0.0272079154082072	EWSR1-FLI1	CAMK2	332
0.66686117928334	0.00546587586325591	thyroid	PFI-1	0.0272079154082072	EWSR1-FLI1	BRD4	1219
0.375353173897174	0.00584356251403816	thyroid	KIN001-055	0.0284556087640119	EWSR1-FLI1	JAK3	288
0.959348517547253	0.00768031038224351	thyroid	CP466722	0.0323041772003798	EWSR1-FLI1	ATM	152
0.501242969549438	0.0159490038842792	thyroid	FH535	0.0477485592712784	EWSR1-FLI1	PPARdelta, PPARgamma	173
1.29084442628043	0.00835889293948637	thyroid	Epothilone B	0.0333594054677229	EWSR1-FLI1	Microtubule stabiliser	201
0.815620573673735	0.00949783190535339	thyroid	Tipifarnib	0.0333594054677229	EWSR1-FLI1	Farnesyl-transferase (FNTA)	204
0.751407335088317	0.00778761414652014	thyroid	KIN001-102	0.0323041772003798	EWSR1-FLI1	AKT1, AKT2, AKT3	228
1.2919132255331	0.00968018462233031	thyroid	QL-XII-47	0.0333594054677229	EWSR1-FLI1	BMX, BTK	235
0.485004205998468	0.0118537033327694	thyroid	CAL-101	0.0390474933314758	EWSR1-FLI1	PI3Kdelta	238
0.967122877048403	0.0104752265882392	thyroid	JW-7-24-1	0.035134103258032	EWSR1-FLI1	LCK	256
0.50017599643972	0.00901492144567085	thyroid	STF-62247	0.0333594054677229	EWSR1-FLI1	Autophagy inducer	258
0.865163687414099	0.00701895931021698	thyroid	TL-1-85	0.0323041772003798	EWSR1-FLI1	TAK	261
0.463283831800362	0.00961041485688588	thyroid	FR-180204	0.0333594054677229	EWSR1-FLI1	ERK1, ERK2	263
1.13040425130428	0.0167545071513958	thyroid	AR-42	0.0487403844404241	EWSR1-FLI1	HDAC1	272
1.60180799985061	0.00667795582048168	thyroid	PXD101, Belinostat	0.0318268532720829	EWSR1-FLI1	HDAC1	274
1.3317604216658	0.00775377387090283	thyroid	CAY10603	0.0323041772003798	EWSR1-FLI1	HDAC1, HDAC6	276
0.843419465286528	0.00724446381290657	thyroid	EKB-569	0.0323041772003798	EWSR1-FLI1	EGFR	282
0.634044737391529	0.0166802476911997	thyroid	KIN001-266	0.0487403844404241	EWSR1-FLI1	MAP3K8	291
0.781655351528414	0.00869317085531978	thyroid	Masitinib	0.0333594054677229	EWSR1-FLI1	KIT, PDGFRA, PDGFRB	292
0.685757321289236	0.00925423559595322	thyroid	MPS-1-IN-1	0.0333594054677229	EWSR1-FLI1	MPS1	294
0.946338921339279	0.0105088612423578	thyroid	CX-5461	0.035134103258032	EWSR1-FLI1	RNA Polymerase 1	300
0.658124886219248	0.0142616023491908	thyroid	SB52334	0.0456371275174104	EWSR1-FLI1	ALK5	304
0.957717366000288	0.00751425250562444	thyroid	TPCA-1	0.0323041772003798	EWSR1-FLI1	IKK2	305
1.33325028482638	0.0154664966822005	thyroid	RDEA119	0.0474588391344235	EWSR1-FLI1	MEK1, MEK2	1014
0.909921968658773	0.00915563499544328	thyroid	Elesclomol	0.0333594054677229	EWSR1-FLI1	HSP90	1031
0.516308096159911	0.0159872408274369	thyroid	JNK Inhibitor VIII	0.0477485592712784	EWSR1-FLI1	JNK	1043
0.506988343590796	0.00965328754068647	thyroid	AZD8055	0.0333594054677229	EWSR1-FLI1	MTORC1, MTORC2	1059
1.34384820721193	0.00944183309605833	thyroid	PD-0325901	0.0333594054677229	EWSR1-FLI1	MEK1, MEK2	1060
0.656773251390433	0.0122797827810367	thyroid	XMD8-92	0.0398648020717713	EWSR1-FLI1	MAPK7	1164
0.380925078175878	0.00923724282873102	thyroid	Tamoxifen	0.0333594054677229	EWSR1-FLI1	ESR1	1199
1.33714887558994	0.0145713327317761	thyroid	Trametinib	0.0459715286185611	EWSR1-FLI1	MEK1, MEK2	1372
0.574739911603568	0.00713649191783834	thyroid	AZD-2281	0.0323041772003798	EWSR1-FLI1	PARP1, PARP2	1495
0.989184100413806	0.015007431190823	thyroid	MLN4924	0.0466897859270049	EWSR1-FLI1	NAE	1529
0.51611127758262	2.94057497282446e-07	urogenital_system	KU-55933	7.79252367798483e-05	ERG	ATM	1030
-0.688642998090546	2.12118658172806e-07	urogenital_system	Nutlin-3a	5.62114444157937e-05	TP53	MDM2	1047
0.654934990326831	5.96034324900763e-07	urogenital_system	GSK269962A (rescreen)	7.89745480493511e-05	ERG	ROCK1, ROCK2	1192
-0.3930569612627	1.74555965800811e-06	urogenital_system	AZD-2281	0.000335818505951106	CREB1	PARP1, PARP2	1495
0.514385918613229	8.93012703354182e-07	urogenital_system	SB-505124	0.000236648366388858	EBF1	ALK4, ALK5	1194
-0.558816739794739	1.70280378530916e-06	urogenital_system	SB590885	0.000451243003106929	FOXP3	BRAF	1061
-0.848621928983377	1.68966172658865e-06	urogenital_system	Afatinib (rescreen)	0.000447760357545993	LEF1	EGFR, ERBB2	1377
-0.351981879677084	1.70303073537175e-06	urogenital_system	Lenalidomide	0.000451303144873514	MYC	CRBN	1020
-0.348317302203812	2.41070509931168e-06	urogenital_system	Lenalidomide	0.000638836851317595	ETS1	CRBN	1020
-0.726793558300871	5.01403791154727e-06	urogenital_system	5-Fluorouracil	0.000335818505951106	CREB1	Antimetabolite (DNA & RNA)	179
-0.819172999687322	6.33619822549257e-06	urogenital_system	CX-5461	0.000335818505951106	CREB1	RNA Polymerase 1	300
-0.617926168011793	6.19193911239788e-06	urogenital_system	Docetaxel	0.000335818505951106	CREB1	Microtubule stabiliser	1007
-0.867777780736658	6.20377358460841e-06	urogenital_system	Bleomycin (50 uM)	0.000335818505951106	CREB1	dsDNA break induction	1378
0.884778153826319	5.22410538660677e-06	urogenital_system	Bleomycin (50 uM)	0.000461462642483598	ERG	dsDNA break induction	1378
0.472624662342253	4.23272970829246e-06	urogenital_system	XL-184	0.0011216733726975	TBP	AXL, FLT1, FLT3, FLT4, KIT, MET, RET, TIE2, VEGFR	249
-0.340117436988145	8.42712845227215e-06	urogenital_system	Lenalidomide	0.00111659451992606	FOXP3	CRBN	1020
0.512045535807253	8.02184645897836e-06	urogenital_system	Cisplatin	0.00212578931162926	HNF1A	DNA crosslinker	1005
-0.698846582496836	7.63660017746595e-06	urogenital_system	AZD6244 (rescreen)	0.00202369904702848	SPI1	MEK1, MEK2	1498
-0.702730590297474	9.67198326794817e-06	urogenital_system	Afatinib	0.00256307556600626	PRDM14	EGFR, ERBB2	1032
0.214168336484373	9.95545807373364e-06	urogenital_system	Ruxolitinib	0.00263819638953942	TFAP2C	JAK1, JAK2	206
-0.424527950296095	1.4479283977023e-05	urogenital_system	PLX4720 (rescreen)	0.00127900341797036	FOXP3	BRAF	1371
-0.900888770108042	1.73585128202405e-05	urogenital_system	Bleomycin (50 uM)	0.00460000589736373	JUN	dsDNA break induction	1378
-0.306917946275838	1.93946188269728e-05	urogenital_system	Temozolomide	0.000856595664857966	CREB1	DNA alkylating agent	1375
-0.310570560583683	2.27850552567844e-05	urogenital_system	Temozolomide	0.00392114049983944	ELK1	DNA alkylating agent	1375
0.523371563985181	2.1535383712056e-05	urogenital_system	PLX4720	0.00142671917092371	ERG	BRAF	1036
0.436901295924843	2.50469348111115e-05	urogenital_system	SB-505124	0.00663743772494456	PPARA	ALK4, ALK5	1194
0.47217874422353	2.26711732080813e-05	urogenital_system	PD-173074	0.00600786090014153	SP3	FGFR1, FGFR3	1049
0.355542051452278	2.35685774001467e-05	urogenital_system	ABT-888	0.00624567301103888	TCF3	PARP1, PARP2	1018
0.336668983109293	2.49784838174875e-05	urogenital_system	Lenalidomide	0.00661929821163419	ZEB1	CRBN	1020
0.375616938309597	2.6847141898908e-05	urogenital_system	KIN001-270	0.00711449260321063	HNF4A	CDK9	345
-0.61265524056101	3.10046013840903e-05	urogenital_system	Docetaxel	0.00379173593124257	HIF1A	Microtubule stabiliser	1007
-0.307112552400795	4.14119671255764e-05	urogenital_system	Lenalidomide	0.00153547849654228	CREB1	CRBN	1020
-0.353659469545166	3.79087613197607e-05	urogenital_system	AZD-2281	0.00392114049983944	ELK1	PARP1, PARP2	1495
0.339374335074332	4.09719212846631e-05	urogenital_system	Lenalidomide	0.00217151182808715	ERG	CRBN	1020
-0.578752043038347	4.20100978098187e-05	urogenital_system	Y-39983	0.00379173593124257	HIF1A	ROCK	309
-0.837044098992119	4.29253124291611e-05	urogenital_system	Bleomycin (50 uM)	0.00379173593124257	HIF1A	dsDNA break induction	1378
-0.194339452617629	3.9575140674965e-05	urogenital_system	Ruxolitinib	0.00397710165032668	MYC	JAK1, JAK2	206
-0.407395788560721	4.43902698095031e-05	urogenital_system	PLX4720 (rescreen)	0.00392114049983944	ELK1	BRAF	1371
0.464831395863589	4.87407756310819e-05	urogenital_system	Axitinib	0.00645815277111835	HNF1A	KIT, PDGFR, VEGFR	1021
-0.427524879344817	4.92193407584754e-05	urogenital_system	BMS-536924 (rescreen)	0.00652156265049799	PRDM14	IGF1R, IR	1091
0.307114579012501	4.80140491117369e-05	urogenital_system	Lenalidomide	0.00503619901101444	TFAP2C	CRBN	1020
-0.197087532966515	5.19634372867351e-05	urogenital_system	Ruxolitinib	0.00153547849654228	CREB1	JAK1, JAK2	206
-0.329479999791523	5.21483262976624e-05	urogenital_system	SL 0101-1	0.00153547849654228	CREB1	AURKB, PIM1, PIM3, RSK	1039
-0.310082525206053	5.52852988956558e-05	urogenital_system	ABT-888	0.00397710165032668	MYC	PARP1, PARP2	1018
0.434916426376865	5.43125055831647e-05	urogenital_system	SB-505124	0.00891757046357934	PAX5	ALK4, ALK5	1194
-0.586652310908066	5.30753451148014e-05	urogenital_system	Bosutinib	0.00703248322771118	TP53	ABL, SRC, TEC	1019
-0.595899856466828	6.94161071092524e-05	urogenital_system	Vinblastine	0.00169661183375824	CREB1	Microtubule destabiliser	1004
0.355668396743504	6.95818760863636e-05	urogenital_system	KIN001-270	0.00617291692232331	EBF1	CDK9	345
0.341052955837891	6.98820783659243e-05	urogenital_system	IOX2	0.00617291692232331	EBF1	EGLN1	1230
-0.46876279214562	6.02803162591931e-05	urogenital_system	SB590885	0.00798714190434308	ETS1	BRAF	1061
0.442047754241536	6.73496922222046e-05	urogenital_system	SB-505124	0.0178476684388842	GATA3	ALK4, ALK5	1194
-0.447450506500666	6.00317230237989e-05	urogenital_system	SB590885	0.00397710165032668	MYC	BRAF	1061
0.355414941678878	6.73024185930516e-05	urogenital_system	PF-4708671	0.00891757046357934	PAX5	S6K1	1129
0.314951534681516	6.01942366279143e-05	urogenital_system	KIN001-236	0.0159514727063973	PLAG1	Angiopoietin-1 receptor	286
-1.34763722175289	6.88688080703343e-05	urogenital_system	WZ-1-84	0.0182502341386386	STAT3	BMX	59
-0.331025777807705	6.4014500863555e-05	urogenital_system	Vismodegib	0.011709131921824	TCF12	SMO	1033
0.43118234216193	5.70135737095974e-05	urogenital_system	SB-505124	0.00503619901101444	TFAP2C	ALK4, ALK5	1194
-0.227266297455128	6.19608683998159e-05	urogenital_system	GW-2580	0.0130298941813071	YBX1	CSF1R	193
-0.196315043762963	7.6450912354549e-05	urogenital_system	AV-951	0.00169661183375824	CREB1	VEGFR1, VEGFR2, VEGFR3	312
-0.470916901069413	7.68277056796183e-05	urogenital_system	(5Z)-7-Oxozeaenol	0.00169661183375824	CREB1	TAK1	1242
-0.434874939538073	7.55392481033121e-05	urogenital_system	CCT018159	0.0137656843393741	CTCF	HSP90	1170
0.355569082428655	8.03485599510487e-05	urogenital_system	Vismodegib	0.00354872806450465	ERG	SMO	1033
-0.88459964162785	8.50691008871933e-05	urogenital_system	Camptothecin	0.0225433117351062	ATF1	TOP1	1003
-1.59170867508956	8.6278687374687e-05	urogenital_system	Dasatinib	0.0105707759599045	ESR2	ABL, Ephrins, KIT, PDGFR, SRC	51
-0.724836615385176	8.83708069571625e-05	urogenital_system	QL-XII-47	0.011709131921824	TCF12	BMX, BTK	235
-0.559243879601336	9.07297106640148e-05	urogenital_system	Docetaxel	0.00601084333149098	FOXP3	Microtubule stabiliser	1007
0.205400970318772	9.72901486367487e-05	urogenital_system	Zibotentan, ZD4054	0.0064454723471846	EBF1	Endothelin-1 receptor (EDNRA)	266
0.434797605301488	9.55555065417496e-05	urogenital_system	Axitinib	0.0105707759599045	ESR2	KIT, PDGFR, VEGFR	1021
0.566462586986288	9.62295269377883e-05	urogenital_system	XL-880	0.012750412319257	TBP	TNKS1, TNKS2	308
-0.293977520531574	9.83388240098646e-05	urogenital_system	Lenalidomide	0.0130298941813071	YBX1	CRBN	1020
0.331126157022745	0.000102207019067019	urogenital_system	ABT-888	0.0037520254150582	ERG	PARP1, PARP2	1018
-0.807554292679876	0.000103891957278295	urogenital_system	AUY922	0.0137656843393741	CTCF	HSP90	194
-0.298684699771702	0.000109186789522375	urogenital_system	ABT-888	0.00222573070949456	CREB1	PARP1, PARP2	1018
0.593067077859487	0.000116184462835544	urogenital_system	WZ3105	0.0307888826514191	AHR	FLT3, IRAK1, NTRK2, others, ROCK2, SRC	252
-0.519916595041366	0.000121252227957298	urogenital_system	SB590885	0.0214806668182836	ELF1	BRAF	1061
-0.298174052667379	0.000121223015435256	urogenital_system	Lenalidomide	0.00682595870018946	ELK1	CRBN	1020
0.493144465581736	0.00011914911609736	urogenital_system	GSK429286A	0.0037520254150582	ERG	ROCK1, ROCK2	230
0.405510472365049	0.000119669161810239	urogenital_system	SB-505124	0.0105707759599045	ESR2	ALK4, ALK5	1194
0.845887757284622	0.000120892826023971	urogenital_system	Bleomycin (50 uM)	0.0320365988963523	REST	dsDNA break induction	1378
-0.409079123335119	0.000112556387410399	urogenital_system	CHIR-99021 (rescreen)	0.0298274426637557	RUNX1	GSK3A, GSK3B	1241
-0.680538512126357	0.000113243093873512	urogenital_system	Afatinib (rescreen)	0.0150047099382404	ZEB1	EGFR, ERBB2	1377
0.29968876216392	0.000122935237189557	urogenital_system	EX-527	0.0308659772150473	FOXA2	SIRT1	341
0.272374814757424	0.000128393245947169	urogenital_system	XMD15-27	0.00680484203519997	EBF1	CAMK2	332
0.374197195403342	0.00012742727824726	urogenital_system	PLX4720 (rescreen)	0.0037520254150582	ERG	BRAF	1371
-0.638514073067383	0.000133429444863038	urogenital_system	RDEA119	0.0242612586966239	JUND	MEK1, MEK2	1014
-0.450000554580492	0.000142681033987891	urogenital_system	SB590885	0.00682595870018946	ELK1	BRAF	1061
-0.625961063564085	0.000141368089701882	urogenital_system	Afatinib	0.0187312718854994	LEF1	EGFR, ERBB2	1032
-0.607554019886462	0.000139493959192498	urogenital_system	RDEA119	0.036965899186012	RELA	MEK1, MEK2	1014
-0.439361126619888	0.000154249671113978	urogenital_system	SB590885	0.00282590996482678	CREB1	BRAF	1061
0.484271288531273	0.00015568808665188	urogenital_system	GSK429286A	0.00687622382712471	EBF1	ROCK1, ROCK2	230
-0.301172993877164	0.000154550008306176	urogenital_system	ABT-888	0.00682595870018946	ELK1	PARP1, PARP2	1018
0.80326625163515	0.000154505649083106	urogenital_system	OSI-027	0.0204719985035116	PPARA	MTORC1, MTORC2	299
-0.63618251568536	0.000150468625465162	urogenital_system	AZD6244	0.0126620194689192	TP53	MEK1, MEK2	1062
-0.309441293442114	0.000159957167820384	urogenital_system	Vismodegib	0.00282590996482678	CREB1	SMO	1033
-0.450345250811942	0.000165063906122996	urogenital_system	PLX4720	0.00874838702451881	FOXP3	BRAF	1036
-0.251963307768022	0.000185128990524611	urogenital_system	CH5424802	0.00288823225691747	CREB1	ALK	281
0.374672216840716	0.000176778272994996	urogenital_system	VX-702	0.00428219380552104	ERG	p38	1028
0.450947849346162	0.000177751440983892	urogenital_system	(5Z)-7-Oxozeaenol	0.00428219380552104	ERG	TAK1	1242
-0.291081359271612	0.000176198615111164	urogenital_system	ABT-888	0.0155642110014861	ETS1	PARP1, PARP2	1018
-0.465383211215191	0.000176523390088654	urogenital_system	Cisplatin	0.0116946745933733	HIF1A	DNA crosslinker	1005
-0.624056625064248	0.000183103839219803	urogenital_system	681640	0.0242612586966239	JUND	CHEK1, WEE1	1046
-0.306958075641394	0.000183187305022694	urogenital_system	Vismodegib	0.00926851384404532	MYC	SMO	1033
-0.595527787901496	0.000182130158276012	urogenital_system	681640	0.0482644919431431	SRF	CHEK1, WEE1	1046
0.370344152380149	0.000187672054816098	urogenital_system	PLX4720 (rescreen)	0.0202889316403602	TCF3	BRAF	1371
-0.629276180651966	0.000191124822172366	urogenital_system	681640	0.0126620194689192	TP53	CHEK1, WEE1	1046
-0.177875759445645	0.000190348786017736	urogenital_system	Ruxolitinib	0.0160003801140607	YBX1	JAK1, JAK2	206
0.485567561075014	0.00018778944920438	urogenital_system	GSK429286A	0.0157921392224138	ZEB1	ROCK1, ROCK2	230
-0.216539801411006	0.000196181813677413	urogenital_system	ABT-869	0.00288823225691747	CREB1	CSF1R, FLT3, KIT, VEGFR1, VEGFR2, VEGFR3	277
-0.701095902538587	0.000195352028889785	urogenital_system	Camptothecin	0.00288823225691747	CREB1	TOP1	1003
-0.747996542665181	0.000198830058982802	urogenital_system	Bleomycin (50 uM)	0.00878166093840709	FOXP3	dsDNA break induction	1378
0.70623803239299	0.000202001882939331	urogenital_system	Camptothecin	0.00723365230970892	EBF1	TOP1	1003
-0.21171831275424	0.000209853143638762	urogenital_system	GW-2580	0.00926851384404532	MYC	CSF1R	193
-0.565890237003775	0.000218224415136237	urogenital_system	SN-38	0.00304365631637383	CREB1	TOP1	1494
0.262156008350913	0.000218374409349703	urogenital_system	EX-527	0.00723365230970892	EBF1	SIRT1	341
-0.597807118219547	0.000217280924234493	urogenital_system	RDEA119	0.0287897224610703	SPI1	MEK1, MEK2	1014
-0.320644018772989	0.000223181662282298	urogenital_system	Lenalidomide	0.0214806668182836	ELF1	CRBN	1020
-0.373698055928952	0.00022387618463004	urogenital_system	PLX4720 (rescreen)	0.0118007168386379	HIF1A	BRAF	1371
0.228345680771806	0.000228766772129346	urogenital_system	AC220	0.0151557986535692	ESR2	FLT3	254
-0.414456622497613	0.000243177360206984	urogenital_system	Nilotinib	0.0214806668182836	ELF1	ABL	1013
0.422018834628125	0.00024086893830585	urogenital_system	KIN001-244	0.0168764615426582	TBP	PDK1 (PDPK1)	287
0.471457926322419	0.000239270319675606	urogenital_system	SB590885	0.0202889316403602	TCF3	BRAF	1061
-0.28541431437549	0.000241515171532991	urogenital_system	ABT-888	0.0160003801140607	YBX1	PARP1, PARP2	1018
0.532865404516168	0.000245234861310926	urogenital_system	BX-795	0.00507411631570521	ERG	AURKB, AURKC, IKK, PDK1 (PDPK1), TBK1	1037
0.381924531003557	0.000248918913600633	urogenital_system	NU-7441	0.00507411631570521	ERG	DNAPK	1038
0.324351713359932	0.000251770298355999	urogenital_system	KIN001-270	0.0166797822660849	TFAP2C	CDK9	345
0.468758995759607	0.000256691099047958	urogenital_system	AICAR	0.0226743804159029	HNF1A	AMPK agonist	1001
0.521938121761984	0.000254739042153331	urogenital_system	PIK-93	0.0168764615426582	TBP	PI3Kgamma	303
0.42125947263842	0.000263195439353626	urogenital_system	SB-505124	0.0291783054283847	FOXA1	ALK4, ALK5	1194
-0.294171578130081	0.000267186041629537	urogenital_system	Lenalidomide	0.0118007168386379	HIF1A	CRBN	1020
-0.576294772884817	0.000265722878289373	urogenital_system	AZD6244 (rescreen)	0.0224523026187153	JUN	MEK1, MEK2	1498
0.360038452856206	0.000265187697889358	urogenital_system	PLX4720 (rescreen)	0.03513736997034	PLAG1	BRAF	1371
-0.720088951952233	0.000283110637894217	urogenital_system	Bleomycin (50 uM)	0.0250081063473225	CTCF	dsDNA break induction	1378
0.277771924312219	0.000280720538330149	urogenital_system	Lenalidomide	0.00826566029527662	EBF1	CRBN	1020
-0.733802317859476	0.000276117540783114	urogenital_system	Bleomycin (50 uM)	0.0104530211867893	ELK1	dsDNA break induction	1378
0.20130391992262	0.000281815518076804	urogenital_system	Ruxolitinib	0.0308659772150473	FOXA2	JAK1, JAK2	206
0.285946551831254	0.000277766258049226	urogenital_system	Lenalidomide	0.0368040291915225	GATA3	CRBN	1020
-0.597147465762297	0.000283965648478962	urogenital_system	Afatinib	0.0157921392224138	ZEB1	EGFR, ERBB2	1032
-0.360614551822767	0.000288434493426272	urogenital_system	Nilotinib	0.010919305822566	FOXP3	ABL	1013
0.49989813979824	0.00029796489098894	urogenital_system	Y-39983	0.0157921392224138	ZEB1	ROCK	309
0.300726086543084	0.000306248024760153	urogenital_system	Lenalidomide	0.0202889316403602	TCF3	CRBN	1020
-0.569920656049161	0.000314802250202647	urogenital_system	BMN-673	0.00417112981518508	CREB1	PARP1, PARP2	1259
0.338758379728693	0.000328916381488084	urogenital_system	KIN001-260	0.00871628410943422	EBF1	IKKB	290
0.567424083080533	0.000332282145387135	urogenital_system	NVP-BEZ235	0.00628962632339933	ERG	MTORC1, MTORC2, PI3K (Class 1)	1057
-0.571286970959226	0.000331615510236145	urogenital_system	RDEA119	0.0224523026187153	JUN	MEK1, MEK2	1014
-0.597136568300739	0.000327633924243864	urogenital_system	AZD6244 (rescreen)	0.0289409966415414	JUND	MEK1, MEK2	1498
-0.665389575488823	0.000341991766932781	urogenital_system	PD-0332991	0.0224523026187153	JUN	CDK4, CDK6	1054
0.3058907117445	0.000349426157151478	urogenital_system	Lenalidomide	0.0308659772150473	FOXA2	CRBN	1020
-0.657474624755015	0.000365087493586588	urogenital_system	Dabrafenib	0.0120935232250557	FOXP3	BRAF	1373
-0.314112177794841	0.000376668010004463	urogenital_system	PF-4708671	0.00475319155481822	CREB1	S6K1	1129
-0.556632483249543	0.000374711383504836	urogenital_system	AZD6244 (rescreen)	0.0496492583143908	RELA	MEK1, MEK2	1498
-0.289288421973084	0.000379335887022149	urogenital_system	AZD-2281	0.0143605728658385	MYC	PARP1, PARP2	1495
-0.350736064968634	0.000395256463220596	urogenital_system	PLX4720 (rescreen)	0.00476104376152082	CREB1	BRAF	1371
0.264056175268823	0.000391675974169875	urogenital_system	Lenalidomide	0.0207588266310034	ESR2	CRBN	1020
0.438315212229129	0.000394271199640124	urogenital_system	Axitinib	0.0291783054283847	FOXA1	KIT, PDGFR, VEGFR	1021
0.495396956916702	0.000401988236528294	urogenital_system	WZ3105	0.0355089608933326	PPARA	FLT3, IRAK1, NTRK2, others, ROCK2, SRC	252
-0.626767365519188	0.000418185249132313	urogenital_system	IPA-3	0.0369396970066876	TCF12	PAK1	176
0.247089623739024	0.000421610078235254	urogenital_system	EX-527	0.0205105276864578	TFAP2C	SIRT1	341
0.644136227085424	0.000430420090848713	urogenital_system	PHA-793887	0.0496288530216178	AHR	CDK2, CDK5, CDK7	301
-0.34379226828924	0.000431288994918127	urogenital_system	TAK-715	0.0211509366082708	YBX1	p38alpha, p38beta	221
-0.25407988113849	0.000444713386866212	urogenital_system	CH5424802	0.013704696805333	HIF1A	ALK	281
-0.509488671342003	0.00045933786722575	urogenital_system	BX-795	0.013704696805333	HIF1A	AURKB, AURKC, IKK, PDK1 (PDPK1), TBK1	1037
-0.251942457343253	0.000465735750664772	urogenital_system	EX-527	0.00531689592340324	CREB1	SIRT1	341
-0.472151711396458	0.000466255004535902	urogenital_system	GSK429286A	0.013704696805333	HIF1A	ROCK1, ROCK2	230
0.363719368587455	0.000468680202258285	urogenital_system	PD-173074	0.0323356501742665	PAX5	FGFR1, FGFR3	1049
-0.584625673284287	0.000478514491527267	urogenital_system	681640	0.0224523026187153	JUN	CHEK1, WEE1	1046
0.316416934170676	0.000476161977226691	urogenital_system	PF-4708671	0.0205105276864578	TFAP2C	S6K1	1129
-0.360106627649657	0.000483196401720812	urogenital_system	QL-XI-92	0.00531689592340324	CREB1	DDR1	329
0.667231651700737	0.000488085285649306	urogenital_system	Camptothecin	0.0323356501742665	PAX5	TOP1	1003
-0.31161468322281	0.000492067649081418	urogenital_system	ABT-888	0.0283052440895401	ELF1	PARP1, PARP2	1018
-0.477630792889395	0.000504932500598672	urogenital_system	BX-795	0.00531689592340324	CREB1	AURKB, AURKC, IKK, PDK1 (PDPK1), TBK1	1037
0.286402898531564	0.00050124945269606	urogenital_system	Lenalidomide	0.0291783054283847	FOXA1	CRBN	1020
1.42016057677519	0.000508354021555818	urogenital_system	A-443654	0.0224523026187153	JUN	AKT1, AKT2, AKT3	86
-0.326915977208684	0.000508714177902107	urogenital_system	OSI-930	0.0211509366082708	YBX1	KIT	298
-0.366912804566291	0.000521657713239563	urogenital_system	PD-173074	0.00531689592340324	CREB1	FGFR1, FGFR3	1049
0.269253521160972	0.00052164457507198	urogenital_system	STF-62247	0.00876853343311389	ERG	Autophagy inducer	258
-0.517794025761408	0.000530098168130208	urogenital_system	Docetaxel	0.0302308762231854	CTCF	Microtubule stabiliser	1007
-0.196155654568898	0.000526542697705753	urogenital_system	BMS-708163	0.0145935117403715	FOXP3	Amyloid beta20, Amyloid beta40	205
-0.338110724069816	0.000528435822504954	urogenital_system	JNK Inhibitor VIII	0.013704696805333	HIF1A	JNK	1043
-0.381858699083679	0.000534061209236606	urogenital_system	PLX4720 (rescreen)	0.0283052440895401	ELF1	BRAF	1371
0.295280549739672	0.00054186405497777	urogenital_system	AZD-2281	0.00876853343311389	ERG	PARP1, PARP2	1495
-0.312301403628256	0.000552945446528215	urogenital_system	PF-4708671	0.0180839574688819	ELK1	S6K1	1129
-0.210389665597835	0.000550698556240433	urogenital_system	GW-2580	0.0145935117403715	FOXP3	CSF1R	193
